[2018-03-23 12:56:16,869] [INFO] started logging
[2018-03-24 17:26:15,047] [DEBUG] archived map
[2018-03-24 17:27:13,522] [INFO] started logging
[2018-03-24 17:27:14,107] [DEBUG] archived map
[2018-03-24 17:27:48,520] [INFO] started logging
[2018-03-24 17:27:49,092] [DEBUG] archived map
[2018-03-24 17:29:19,559] [INFO] started logging
[2018-03-24 17:29:20,129] [DEBUG] archived map
[2018-03-24 17:30:48,131] [INFO] started logging
[2018-03-24 17:30:48,698] [DEBUG] archived map
[2018-03-24 17:32:44,794] [INFO] started logging
[2018-03-24 17:32:44,795] [DEBUG] loading file...
[2018-03-24 17:32:45,352] [DEBUG] archived map
[2018-03-24 17:35:20,581] [INFO] started logging
[2018-03-24 17:35:20,582] [DEBUG] making static mesh
[2018-03-24 17:35:20,582] [DEBUG] loading file...
[2018-03-24 17:35:21,059] [DEBUG] making static mesh from thin air
[2018-03-24 17:35:21,137] [DEBUG] archived map
[2018-03-24 17:37:20,337] [INFO] started logging
[2018-03-24 17:37:20,337] [DEBUG] making static mesh
[2018-03-24 17:37:20,337] [DEBUG] loading file...
[2018-03-24 17:37:20,811] [DEBUG] making static mesh from thin air
[2018-03-24 17:37:20,891] [DEBUG] archived map
[2018-03-24 17:39:33,715] [INFO] started logging
[2018-03-24 17:39:33,716] [DEBUG] making static mesh
[2018-03-24 17:39:33,716] [DEBUG] loading file...
[2018-03-24 17:39:34,194] [DEBUG] archived map
[2018-03-24 17:39:34,536] [DEBUG] archived map
[2018-03-24 17:39:34,838] [DEBUG] archived map
[2018-03-24 17:39:34,839] [DEBUG] archived map
[2018-03-24 17:39:35,143] [DEBUG] archived map
[2018-03-24 17:39:35,414] [DEBUG] archived map
[2018-03-24 17:39:35,744] [DEBUG] archived map
[2018-03-24 17:39:50,839] [INFO] started logging
[2018-03-24 17:39:50,840] [DEBUG] making static mesh
[2018-03-24 17:39:50,840] [DEBUG] loading file...
[2018-03-24 17:39:51,315] [DEBUG] archived map
[2018-03-24 17:39:51,657] [DEBUG] archived map
[2018-03-24 17:39:51,959] [DEBUG] archived map
[2018-03-24 17:39:51,960] [DEBUG] archived map
[2018-03-24 17:39:52,263] [DEBUG] archived map
[2018-03-24 17:39:52,535] [DEBUG] archived map
[2018-03-24 17:39:52,866] [DEBUG] archived map
[2018-03-24 17:41:08,580] [INFO] started logging
[2018-03-24 17:41:08,581] [DEBUG] making static mesh
[2018-03-24 17:41:08,581] [DEBUG] loading file...
[2018-03-24 17:41:09,076] [DEBUG] archived map
[2018-03-24 17:41:09,417] [DEBUG] archived map
[2018-03-24 17:41:09,718] [DEBUG] archived map
[2018-03-24 17:41:09,720] [DEBUG] archived map
[2018-03-24 17:41:10,024] [DEBUG] archived map
[2018-03-24 17:41:10,295] [DEBUG] archived map
[2018-03-24 17:41:10,624] [DEBUG] archived map
[2018-03-24 17:45:22,774] [INFO] started logging
[2018-03-24 17:45:22,774] [DEBUG] making static mesh
[2018-03-24 17:45:22,775] [DEBUG] loading file...
[2018-03-24 17:45:23,257] [DEBUG] archived map
[2018-03-24 17:45:23,601] [DEBUG] archived map
[2018-03-24 17:45:23,902] [DEBUG] archived map
[2018-03-24 17:45:23,904] [DEBUG] archived map
[2018-03-24 17:45:24,208] [DEBUG] archived map
[2018-03-24 17:45:24,480] [DEBUG] archived map
[2018-03-24 17:45:24,809] [DEBUG] archived map
[2018-03-24 17:45:24,828] [DEBUG] drawing static mesh...
[2018-03-24 17:45:24,838] [DEBUG] drawing static mesh...
[2018-03-24 17:45:24,839] [DEBUG] drawing static mesh...
[2018-03-24 17:45:24,854] [DEBUG] drawing static mesh...
[2018-03-24 17:45:24,874] [DEBUG] drawing static mesh...
[2018-03-24 17:45:24,887] [DEBUG] drawing static mesh...
[2018-03-24 17:45:24,904] [DEBUG] drawing static mesh...
[2018-03-24 17:45:24,920] [DEBUG] drawing static mesh...
[2018-03-24 17:45:24,937] [DEBUG] drawing static mesh...
[2018-03-24 17:45:24,954] [DEBUG] drawing static mesh...
[2018-03-24 17:45:24,970] [DEBUG] drawing static mesh...
[2018-03-24 17:45:24,987] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,004] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,020] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,037] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,054] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,070] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,087] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,104] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,120] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,137] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,153] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,170] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,187] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,203] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,220] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,237] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,253] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,270] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,287] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,303] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,320] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,337] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,353] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,370] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,387] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,403] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,420] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,437] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,453] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,470] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,486] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,503] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,520] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,536] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,553] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,570] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,587] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,603] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,620] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,636] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,653] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,670] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,686] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,703] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,720] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,736] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,753] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,770] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,786] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,803] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,820] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,836] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,853] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,869] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,886] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,903] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,920] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,936] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,953] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,969] [DEBUG] drawing static mesh...
[2018-03-24 17:45:25,986] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,003] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,019] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,036] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,053] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,069] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,086] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,103] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,119] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,136] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,153] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,169] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,186] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,202] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,219] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,236] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,252] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,269] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,286] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,302] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,319] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,336] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,352] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,369] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,386] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,402] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,419] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,436] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,452] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,469] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,486] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,502] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,519] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,535] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,552] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,569] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,585] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,602] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,619] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,635] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,652] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,669] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,685] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,702] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,719] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,735] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,752] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,769] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,785] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,802] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,819] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,835] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,852] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,869] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,885] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,902] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,919] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,935] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,952] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,968] [DEBUG] drawing static mesh...
[2018-03-24 17:45:26,985] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,002] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,018] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,035] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,052] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,068] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,085] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,102] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,118] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,135] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,152] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,168] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,185] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,202] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,218] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,235] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,251] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,268] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,285] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,302] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,318] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,335] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,351] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,368] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,385] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,401] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,418] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,435] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,451] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,468] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,485] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,501] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,518] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,534] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,551] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,568] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,584] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,601] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,618] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,634] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,651] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,668] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,684] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,701] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,718] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,734] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,751] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,768] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,784] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,801] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,818] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,834] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,851] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,868] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,884] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,901] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,918] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,934] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,951] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,967] [DEBUG] drawing static mesh...
[2018-03-24 17:45:27,984] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,001] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,017] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,034] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,051] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,067] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,084] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,101] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,117] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,134] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,151] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,167] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,184] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,201] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,217] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,234] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,250] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,268] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,284] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,300] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,317] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,334] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,350] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,367] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,384] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,400] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,417] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,434] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,450] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,467] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,484] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,500] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,517] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,534] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,550] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,567] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,583] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,600] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,617] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,633] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,650] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,667] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,683] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,700] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,717] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,734] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,750] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,767] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,784] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,800] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,817] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,833] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,850] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,867] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,883] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,900] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,917] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,933] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,950] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,967] [DEBUG] drawing static mesh...
[2018-03-24 17:45:28,983] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,000] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,016] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,033] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,050] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,066] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,083] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,100] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,116] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,133] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,150] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,166] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,183] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,200] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,216] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,233] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,250] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,266] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,283] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,299] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,316] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,333] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,349] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,366] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,383] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,399] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,416] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,433] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,449] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,466] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,483] [DEBUG] drawing static mesh...
[2018-03-24 17:45:29,499] [DEBUG] drawing static mesh...
